,itemType,showType,id,imdbId,tmdbId,title,overview,releaseYear,originalTitle,directors,cast,rating,runtime,firstGenre,secondGenre,thirdGenre
1155,show,movie,1463426,tt12261776,movie/700391,65,"Crashed on an unknown planet, a pilot faces prehistoric creatures in an epic fight to survive.",2023,65,"['Scott Beck', 'Bryan Woods']","['Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman', 'Nika King', 'Brian Dare']",55,88.0,action,adventure,scifi
1156,show,movie,169346,tt3216846,movie/270802,666: Devilish Charm,Un amuleto maligno aparece en la casa de una hermandad y pronto las jóvenes de la casa descubren que es una estrategia siniestra de Satanás.,2014,666: Devilish Charm,['David DeCoteau'],"['Courtney Blythe Turk', 'Ryan Walker', 'R.J. Cantu', 'Jessica Morris', 'Helene Udy', 'Nikki BreAnne Wells', 'Kayla Jenee Radomski']",32,78.0,thriller,,
1157,show,movie,228249,tt7851026,movie/954770,666: New World Order,A dramatization of the conspiracy theory that is convinced that the void between rich and poor in the world is the work of an ancient demon.,2017,666: New World Order,[],[],55,66.0,history,,
1158,show,movie,107435,tt1104679,movie/46452,666: The Beast,A Horrifying Supernatural Thriller of Faith in the tradition of The Omen and The Devil's Advocate.,2007,666: The Beast,['Nick Everhart'],"['Chad Matthews', 'Makinna Ridgway', 'Alma Saraci', 'Amol Shah', 'Collin Brock', 'Giovanni Bejarano', 'Doug Burch']",30,88.0,horror,thriller,
1159,show,movie,94473,tt0783492,movie/42289,666: The Child,"After adopting a young boy, the sole survivor of a plane crash, a young couple comes to discover something very powerful and dark in their new son.",2006,666: The Child,['Jack Perez'],"['Robert Pike Daniel', 'Sarah Lieving', 'Kim Little', 'Booboo Stewart', 'Adam Vincent', 'Rodney Bowman', 'Nora J. Novak']",31,79.0,horror,,
1160,show,movie,170863,tt2081314,movie/79062,666: The Devil's Child,"On their visit to meet a woman they know from the internet, two friends begin to fear that both she and her house may be up to something devilish.",2014,666: The Devil's Child,"['Manzie Jones', 'Kevin Clark']","['Nadya Suleman', 'Valerie Mya', 'Chanon Finley', 'Jeff Kongs', 'Kalia Jones', 'Michelle Mikolis']",30,74.0,horror,,
1161,show,movie,2181416,,movie/1101067,"67th Street, New York, NY","Sing New York, New York (Duet) in the Style of Forever Gentlemen (Gad Elmaleh &#38; Garou). Stingray Karaoke Classics, English, 2013, Key of F.",2011,"67th Street, New York, NY",[],[],34,103.0,crime,thriller,
1162,show,movie,29662,tt5189894,movie/367462,68 Kill,"A robbery gone wrong sends a hapless guy and his psychotic girlfriend on a seriously wild ride in this deranged, off-the-rails blast of insanity.",2017,68 Kill,['Trent Haaga'],"['Matthew Gray Gubler', 'AnnaLynne McCord', 'Alisha Boe', 'Sheila Vand', 'Sam Eidson', 'Lucy Faust', 'Eric Podnar']",59,95.0,comedy,crime,thriller
1164,show,movie,5314685,tt19856302,movie/1144056,69 Parts,"A car parts dealer with sketchy business practices has the cash a law student needs to pay his tuition, but that loan comes with a treacherous price.",2022,69 Parts,['Ari Taub'],"['Eric Roberts', 'Sala Baker', 'Martin Barabas', 'Krista Donargo', 'Martin Ewens', 'Darryle Jermaine', 'Chris Kerson']",50,92.0,action,comedy,
1165,show,movie,102698,tt13473640,movie/765057,69: The Saga of Danny Hernandez,"Part investigative documentary, part real-life gangster movie, this film unpacks the life of polarising rap sensation and internet troll Tekashi69, chronicling his meteoric rise and fall from fame.",2021,69: The Saga of Danny Hernandez,['Vikram Gandhi'],['6ix9ine'],57,101.0,documentary,music,
1166,show,movie,23188555,tt37887096,movie/1520517,6:06,"Dr. Now comes to Lifetime for the new series, The 6,000 lb Diaries with Dr. Now, following 10 morbidly obese individuals as they fight for a chance to live a life they have always wanted. Reaching a combined weight of more than 6,000 lbs. and at an extreme breaking point in their lives, these individuals are turning to Dr. Now and his team of doctors.",2025,6:06,['Tekla Taidelli'],"['Davide Valle', 'George Li Tourniaire', 'Roberto Sadhi Sersanti', 'Romina Lo Bue', 'Ugo Colella', 'Ismail Sorouri', 'Francesca Barlaam']",49,91.5,drama,,
1167,show,movie,143045,tt4685626,movie/551982,Eyes of the Dead,"When a peaceful town is destroyed by a hoard of zombies, a family must step up and defend their turf in a bloody fight for survival.",2015,6:15,['Ben Samuels'],[],43,82.0,action,horror,thriller
1168,show,movie,104234,tt5696066,movie/755135,6:45,"Planned as a romantic getaway to mend their struggling relationship, Bobby and Jules travel by ferry to an island town. On arrival, things seem okay, but slowly their dream trip turns into a repeating nightmare.",2021,6:45,['Craig Singer'],"['Michael Reed', 'Augie Duke', 'Thomas G. Waites', 'Sabina Friedman-Seitz', 'Armen Garo', 'Allie Marshall', 'Sasha K. Gordon']",41,95.0,horror,thriller,
1169,show,movie,215371,tt2892820,movie/411895,6Teen: Dude of the Living Dead,6teen follows our ensemble cast of six sixteen-year-old friends as they try to make it through their first part-time jobs and life as a teenager.  ,2005,6Teen: Dude of the Living Dead,[],"[""Brooke D'Orsay"", 'Terry McGurrin', 'Megan Fahlenbock', 'Stacey DePass', 'Christian Potenza', 'Jess Mal Gibbons']",55,45.0,animation,comedy,
1170,show,movie,306762,tt1764142,movie/185216,6ft Hick - Notes From The Underground,"A rock band shows off their loud, in-your-face lifestyle while touring, performing and partying in this intimate and surprising documentary.",2010,6ft Hick - Notes From The Underground,[],[],50,63.0,documentary,,
1172,show,movie,260072,tt5723090,movie/750415,Seven,A group of six cast members on a film production show up for work to find a totally empty set where they soon begin a fight for their own survival.,2016,7,"['Xavier Price', 'Mitchell Slan']","['Glennellen Anderson', 'Taylor-Grace Davis', 'Mitchell Slan', 'Xavier Price', 'Adrian Mauro', 'Nicholas S. Miller', ""Alex O'Neill""]",41,43.0,comedy,horror,
1173,show,movie,38157,tt1988781,movie/84577,7 Below,"A group of strangers find themselves stranded after a tour bus accident, and must ride out a foreboding storm in a house where brutal murders occurred 100 years earlier.",2012,7 Below,['Kevin Carraway'],"['Val Kilmer', 'Ving Rhames', 'Luke Goss', 'Bonnie Somerville', 'Matt Barr', 'Christian Baha', 'Brianna Lee Johnson']",31,92.0,horror,thriller,
1174,show,movie,152537,tt3012340,movie/344213,7 Cases,,2015,7 Cases,['Sean J. Vincent'],"['Steven Berkoff', 'Dave Vincent Philips', 'Paul Cooper', 'Samantha Fox', 'Dan Peters', 'Saffron', 'Alfie Cooper']",32,100.0,crime,drama,thriller
1175,show,movie,68944,tt3488184,movie/324245,7 Chinese Brothers,"Larry (Jason Schwartzman), an honest-to-a-fault, constantly inebriated slacker, takes a job at the local Quick-Lube to support himself and his faithful dog Arrow - and maybe hit on his new boss in the meantime.",2015,7 Chinese Brothers,['Bob Byington'],"['Jason Schwartzman', 'Olympia Dukakis', 'Tunde Adebimpe', 'Eleanore Pienta', 'Stephen Root', 'Arrow Schwartzman', 'Jimmy Gonzáles']",55,75.0,comedy,,
1176,show,movie,5460367,tt21821538,movie/1059162,7 Churches,"Friends experience the small-town rumor that there's a dirt road with only four churches on it, but only in October do all seven churches appear.",2022,7 Churches,['Josh Dean'],"['Ponzo Houdini', 'Duby Maduegbunam', 'Rob Monford', 'Terrance Sims', 'Kevin Spears', 'Wyllow Trawick', 'Chyna Willis']",35,80.0,thriller,,
1177,show,movie,360040,tt2435618,movie/296475,7 Colombian Kilos,The brutal story of betrayal between two partners in the violent business of supplying drugs to Chicago's West Side. Greed and mistrust tear apart their childhood-long friendship.,2007,7 Colombian Kilos,[],['Glen Fox'],43,132.0,action,thriller,
1178,show,movie,90083,tt14494586,movie/821046,7 Days,"With seemingly nothing in common besides their traditional Indian parents, Ravi and Rita’s setup suddenly turns into sheltering together during COVID.",2021,7 Days,['Roshan Sethi'],"['Karan Soni', 'Geraldine Viswanathan', 'Zenobia Shroff', 'Gita Reddy', 'Vinny Chhibber', 'Asif Ali', 'Mark Duplass']",63,86.0,comedy,,
1180,show,movie,16384,tt5466186,movie/433627,7 Days in Entebbe,"Rosamund Pike (Gone Girl), Daniel Brühl (Captain America: Civil War) and Eddie Marsan (Atomic Blonde) star in this riveting thriller inspired by true events. An act of terrorism leads to one of the most daring rescue missions ever attempted.",2018,7 Days in Entebbe,['José Padilha'],"['Rosamund Pike', 'Daniel Brühl', 'Eddie Marsan', 'Lior Ashkenazi', 'Nonso Anozie', 'Ben Schnetzer', 'Andrea Deck']",58,106.0,action,drama,history
1181,show,movie,14836,tt3895884,movie/287689,7 Days in Hell,"Golden Globe-winner Andy Samberg (""Brooklyn Nine-Nine"") and ""Game of Thrones"" star Kit Harington head up the cast of this outrageous mockumentary about the longest and greatest tennis match of all time -- a grueling seven-day, five-set marathon between hyper-malcontent Aaron Williams (Samberg) and dim-witted prodigy Charles Poole (Harington).",2015,7 Days in Hell,['Jake Szymanski'],"['Andy Samberg', 'Kit Harington', 'Jon Hamm', 'Michael Sheen', 'Karen Gillan', 'Lena Dunham', 'Will Forte']",69,41.0,comedy,,
1182,show,movie,158403,tt0348816,movie/175910,7 Days in September,"Filmmaker Steven Rosenbaum showcases New Yorkers and their reactions to the events of Sept. 11, 2001.",2002,7 Days in September,['Steven Rosenbaum'],"['Jennifer Spell', 'Rasheed J. Daniel', 'Bruce Kennedy']",58,94.0,documentary,,
1183,show,movie,124757,tt2634576,movie/491134,7 Days in Syria,"A journalist travels into the heart of the conflict in Syria, offering a rare glimpse into the lives of families struggling to survive the frontlines.",2015,7 Days in Syria,['Robert Rippberger'],"['Nicole Tung', 'Omar Hattab', 'Nour Kelze', 'Janine di Giovanni']",62,74.0,documentary,war,
1185,show,movie,96578,tt6840554,movie/619798,7 Days to Vegas,"Inspired by a true story, a tale of friends who make a crazy million dollar bet follows a guy determined to prove he can walk to Vegas in one week.",2019,7 Days to Vegas,['Eric Balfour'],"['Vincent Van Patten', 'Ross McCall', 'Paul Walter Hauser', 'Eileen Davidson', 'James Van Patten', 'Willie Garson', 'Lucas Bryant']",56,92.0,adventure,comedy,
1187,show,movie,116072,tt5478746,movie/433989,7 Deadly Sins,A spring break house party for a group of high school seniors becomes their last hurray when they unwittingly summon an unrelenting evil spirit.,2019,7 Deadly Sins,['Glenn Plummer'],"['Tom Sizemore', 'Daniel Hausser', 'Tori Vild', 'Steph Santana', 'Ana Walczak', 'Eric Roberts', 'Noel Gugliemi']",26,86.0,horror,,
1188,show,movie,33337,tt0057812,movie/14241,7 Faces of Dr. Lao,"This film features a tour-de-force performance by Tony Randall in multiple roles, along with amazing visual effects and makeup that make it unique in the history of fantasy cinema.",1964,7 Faces of Dr. Lao,['George Pal'],"['Tony Randall', 'Barbara Eden', ""Arthur O'Connell"", 'John Ericson', 'Noah Beery Jr.', 'Lee Patrick', 'Minerva Urecal']",70,99.0,fantasy,mystery,
1189,show,movie,36978,tt4915672,movie/409582,7 Guardians of the Tomb,"To save a colleague, a team of scientists must battle a swarm of deadly man-eating spiders and discover an elixir before it’s too late.",2018,7 Guardians of the Tomb,['Kimble Rendall'],"['Li Bingbing', 'Kellan Lutz', 'Kelsey Grammer', 'Wu Chun', 'Stef Dawson', 'Shane Jacobson', 'Ryan Johnson']",46,90.0,action,adventure,fantasy
1190,show,movie,274565,tt10411720,movie/725053,7 Hills,"Documentary about a popular skate park named 7 Hills, where refugee children in Jordan skateboard with a new understanding of connecting to humanity.",2019,7 Hills,['Jesse Locke'],"['Joanna Arida', 'Tony Hawk', 'Mohammed Zakaria']",53,73.0,documentary,,
1191,show,movie,386270,tt12496688,movie/755411,7 Hours on Earth,Aliens wreak havoc on a high school after taking over the bodies of staff and students who come with an array of emotional and romantic problems.,2020,7 Hours on Earth,['Pat Sharpe'],['Ramona Marquez'],42,100.0,family,,
1193,show,movie,51237,tt2828954,movie/200511,7 Minutes,"When three desperate young men are forced to commit a brazen robbery, a seemingly simple plan - in and out in seven minutes - quickly escalates into a dangerous game of life-or-death.",2014,7 Minutes,['Jay Martin'],"['Luke Mitchell', 'Leven Rambin', 'Jason Ritter', 'Zane Holtz', 'Kris Kristofferson', 'Kevin Gage', 'Joel Murray']",51,83.0,crime,drama,thriller
1194,show,movie,160417,tt11897082,movie/680481,7 Minutes,A police officer starts secretly investigating his son’s favorite gay nightclub and its patrons after he and his boyfriend overdosed 7 minutes apart.,2020,7 Minutes,['Ricky Mastro'],"['Antoine Herbez', 'Clément Naline', 'Valentin Malguy', 'Paul Arvenne', 'Cédrick Spinassou', 'Robin Larroque', 'Valérie Prudent']",47,76.0,drama,thriller,
1195,show,movie,51128,tt0415345,movie/7292,7 Mummies,"Six escaped convicts and their hostage make a desperate run for the Mexican border, where they stumble upon a lost treasure in the Arizona desert.",2006,7 Mummies,['Nick Quested'],"['Cerina Vincent', 'Billy Wirth', 'Billy Drago', 'Andrew Bryniarski', 'Danny Trejo', 'James Intveld', 'Martin Kove']",26,79.0,action,horror,thriller
1196,show,movie,6882489,tt10451932,movie/862080,7 Murders a Day,"This documentary delves into the growing cartel violence in Tijuana, Mexico, as filmmaker Charlie Minn tells chilling stories of murder.",2021,7 Murders a Day,['Charlie Minn'],[],45,80.0,documentary,,
1197,show,movie,83321,tt2072029,movie/83473,7 Nights Of Darkness,"In the same style of MTV’s Fear, this film follows a group of six contestants as they spend seven nights in an abandoned and haunted asylum.",2011,7 Nights Of Darkness,['Allen Kellogg'],"['Thomas Cassell', 'Jennifer Mae Hoffman', 'Jessica A. Fleming', 'Allen Kellogg', 'Meredith Kochan', 'Larry Nehring', 'Tom Sperry']",39,89.0,horror,mystery,
1198,show,movie,25582,tt14168118,movie/785538,7 Prisoners,An impoverished teen seeking to escape the clutches of a human trafficker must weigh living up to his moral code against his struggle to survive.,2021,7 Prisioneiros,['Alexandre Moratto'],"['Christian Malheiros', 'Rodrigo Santoro', 'Bruno Rocha', 'Lucas Oranmian', 'Vitor Julian', 'Cecília Homem de Mello', 'André Abujamra']",70,94.0,crime,drama,
1199,show,movie,26303,tt0417395,movie/9721,7 Seconds,Wesley Snipes stars as a skilled art thief who has to come up with a rescue plan when his partner is kidnapped in retaliation for their crimes.,2005,7 Seconds,['Simon Fellows'],"['Wesley Snipes', 'Tamzin Outhwaite', 'Deobia Oparei', 'Georgina Rylance', 'Pete Lee-Wilson', 'Adrian Lukis', 'Stephen Boxer']",49,95.0,action,crime,
1200,show,movie,228715,tt0411858,movie/578376,7 Signs of Christ's Return,Can Biblical prophecy predict the future? Here are seven momentous world events that could herald the second coming of Jesus Christ.,1997,7 Signs of Christ's Return,['Rolf Forsberg'],"['Edmund Purdom', 'Michael Raye']",54,57.0,documentary,,
1201,show,movie,270234,tt12802016,movie/728907,7 Sins,"7 deadly sins, 7 stories of pride, greed, wrath, envy, lust, gluttony, and sloth from 8 directors to punish the wicked.",2020,7 Sins,"['Dario Almerighi', 'Domiziano Cristopharo', 'Michael J. Epstein', 'Francesco Foletto', 'Elisa Carrera Fumagalli', 'Jason Impey', 'Sam Mason Bell', 'Poison Rouge']","['Fabrizio Bordignon', 'Sophia Cacciola', 'Seth Chatfield', 'Thomas J. Davenport', 'Michael J. Epstein', 'Altea Hernandez', 'Alice Mulholland']",44,92.0,horror,,
1202,show,movie,104825,tt1884378,movie/532163,7 Splinters in Time,"A detective arrives at a crime scene to identify a body, which, shockingly, is his own, and discovers he might also be his own prime suspect.",2018,7 Splinters in Time,['Gabriel Judet-Weinshel'],"['Emmanuelle Chriqui', 'Austin Pendleton', 'Al Sapienza', 'Akiva Schaffer', 'Lynn Cohen', 'Sarah Sokolovic', 'Edoardo Ballerini']",37,75.0,mystery,scifi,{id:
